Time,Wind,Temp,Price
2021-01-02 06:00:00,4.296969696969697,-0.0142857142857142,3.09008
2021-01-02 07:00:00,4.2680981595092025,0.00935960591133,3.17688
2021-01-02 08:00:00,4.149693251533742,0.0275862068965517,3.24756
2021-01-02 09:00:00,4.023780487804878,0.051231527093596,3.47448
2021-01-02 10:00:00,3.9126506024096384,0.0852216748768472,3.4286
2021-01-02 11:00:00,3.7319277108433737,0.1078817733990147,3.57492
2021-01-02 12:00:00,3.5283132530120485,0.0926108374384236,3.69024
2021-01-02 13:00:00,3.3957575757575755,0.0172413793103448,3.5488800000000005
2021-01-02 14:00:00,3.195757575757576,-0.0714285714285714,3.5612800000000004
2021-01-02 15:00:00,3.041818181818181,-0.1320197044334975,4.55452
2021-01-02 16:00:00,2.957317073170732,-0.1970443349753694,5.7102
2021-01-02 17:00:00,2.8804878048780487,-0.2811881188118811,7.30112
2021-01-02 18:00:00,2.917575757575757,-0.3433497536945813,7.503239999999999
2021-01-02 19:00:00,2.996969696969697,-0.4216748768472906,7.420160000000001
2021-01-02 20:00:00,3.110909090909091,-0.476847290640394,4.9786
2021-01-02 21:00:00,3.013333333333333,-0.5448275862068965,3.39512
2021-01-02 22:00:00,2.9266666666666667,-0.6403940886699507,3.8626
2021-01-02 23:00:00,2.9515337423312884,-0.7246305418719211,3.46084
2021-01-03 00:00:00,2.8853658536585365,-0.8133004926108374,3.21656
2021-01-03 01:00:00,2.9393939393939394,-0.8645320197044335,3.13348
2021-01-03 02:00:00,2.9066666666666667,-0.9423645320197044,3.04916
2021-01-03 03:00:00,2.9381818181818184,-1.0182266009852217,2.95864
2021-01-03 04:00:00,3.0195121951219512,-1.0862068965517242,2.92268
2021-01-03 05:00:00,2.9902439024390244,-1.1472906403940888,2.91276
2021-01-03 06:00:00,3.0406060606060605,-1.168965517241379,2.9574
2021-01-03 07:00:00,2.985454545454546,-1.1985221674876847,2.9822
2021-01-03 08:00:00,2.9374233128834355,-1.2354679802955666,3.0752
2021-01-03 09:00:00,2.915662650602409,-1.2192118226600983,3.09628
2021-01-03 10:00:00,2.896987951807229,-1.1699507389162562,3.1806
2021-01-03 11:00:00,3.003614457831325,-1.1399014778325125,3.224
2021-01-03 12:00:00,2.9460606060606063,-1.1502463054187193,3.23268
2021-01-03 13:00:00,2.798795180722892,-1.2083743842364532,3.20788
2021-01-03 14:00:00,2.687951807228916,-1.3059113300492613,3.20292
2021-01-03 15:00:00,2.6265060240963853,-1.4231527093596057,3.22648
2021-01-03 16:00:00,2.572289156626506,-1.5231527093596058,3.286
2021-01-03 17:00:00,2.4861445783132528,-1.6389162561576354,3.4782
2021-01-03 18:00:00,2.462650602409638,-1.7448275862068965,3.53772
2021-01-03 19:00:00,2.4795180722891565,-1.8655172413793104,3.4930800000000004
2021-01-03 20:00:00,2.3795180722891565,-1.9615763546798028,3.4620800000000003
2021-01-03 21:00:00,2.3572289156626507,-1.994581280788177,3.41744
2021-01-03 22:00:00,2.3927710843373493,-2.08768472906404,3.48688
2021-01-03 23:00:00,2.460240963855421,-2.173399014778325,3.24632
2021-01-04 00:00:00,2.572289156626506,-2.238916256157636,3.09008
2021-01-04 01:00:00,2.6503030303030304,-2.308866995073892,3.05784
2021-01-04 02:00:00,2.7759036144578317,-2.358128078817734,2.9822
2021-01-04 03:00:00,2.8150602409638554,-2.377832512315271,2.96112
2021-01-04 04:00:00,2.860843373493976,-2.427586206896552,2.97972
2021-01-04 05:00:00,2.882530120481928,-2.491625615763547,3.04792
2021-01-04 06:00:00,2.809638554216867,-2.570935960591133,3.20416
2021-01-04 07:00:00,2.803030303030303,-2.6306930693069304,3.49804
2021-01-04 08:00:00,2.758433734939759,-2.695073891625616,6.17024
2021-01-04 09:00:00,2.7765060240963853,-2.7566502463054188,6.74808
2021-01-04 10:00:00,2.8481927710843373,-2.7576354679802955,6.289280000000001
2021-01-04 11:00:00,2.975301204819277,-2.778325123152709,6.8696
2021-01-04 12:00:00,3.1349397590361443,-2.8320197044334976,7.00972
2021-01-04 13:00:00,3.297560975609756,-2.94384236453202,6.45668
2021-01-04 14:00:00,3.43780487804878,-3.0881773399014776,7.00972
2021-01-04 15:00:00,3.496969696969697,-3.1970443349753697,7.190760000000001
2021-01-04 16:00:00,3.646666666666667,-3.298522167487685,7.19572
2021-01-04 17:00:00,3.787272727272727,-3.454187192118227,7.502000000000001
2021-01-04 18:00:00,3.802424242424242,-3.606896551724138,8.08728
2021-01-04 19:00:00,3.838181818181818,-3.7354679802955664,7.4462
2021-01-04 20:00:00,4.024848484848485,-3.8266009852216745,6.66252
2021-01-04 21:00:00,4.120731707317073,-3.882758620689656,4.67232
2021-01-04 22:00:00,4.204242424242424,-3.9546798029556647,4.77276
2021-01-04 23:00:00,4.215757575757576,-4.036945812807882,3.8378
2021-01-05 00:00:00,4.192727272727272,-4.162068965517241,3.3914
2021-01-05 01:00:00,4.134545454545455,-4.3098522167487685,3.44844
2021-01-05 02:00:00,4.175151515151515,-4.463546798029557,3.4038
2021-01-05 03:00:00,4.165243902439024,-4.592610837438423,3.35792
2021-01-05 04:00:00,4.190243902439025,-4.751724137931035,3.36536
